"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"30","2007","Males","204","1,965,177","10.38","--","7,140"
"30","2007","Females","28","1,929,342","1.45","--","980"
"30","2006","Males","190","1,908,201","9.96","--","6,650"
"30","2006","Females","25","1,870,839","1.34","--","875"
"30","2005","Males","174","1,952,027","8.91","--","6,090"
"30","2005","Females","26","1,914,561","1.36","--","910"
"30","2004","Males","168","1,884,714","8.91","--","5,880"
"30","2004","Females","37","1,853,205","2.00","--","1,295"
"30","2003","Males","208","1,918,707","10.84","--","7,280"
"30","2003","Females","32","1,894,829","1.69","--","1,120"
"30","2002","Males","207","2,012,466","10.29","--","7,245"
"30","2002","Females","38","1,981,697","1.92","--","1,330"
"30","2001","Males","241","2,121,788","11.36","--","8,435"
"30","2001","Females","35","2,096,481","1.67","--","1,225"
"31","2021","Males","357","2,395,705","14.90","--","12,138"
"31","2021","Females","51","2,349,670","2.17","--","1,734"
"31","2020","Males","359","2,332,609","15.39","--","12,206"
"31","2020","Females","49","2,281,177","2.15","--","1,666"
"31","2019","Males","288","2,284,570","12.61","--","9,792"
"31","2019","Females","56","2,224,661","2.52","--","1,904"
"31","2018","Males","278","2,239,948","12.41","--","9,452"
"31","2018","Females","42","2,180,400","1.93","--","1,428"
"31","2017","Males","255","2,239,658","11.39","--","8,670"
"31","2017","Females","67","2,181,801","3.07","--","2,278"
"31","2016","Males","242","2,239,362","10.81","--","8,228"
"31","2016","Females","53","2,194,127","2.42","--","1,802"
"31","2015","Males","240","2,150,648","11.16","--","8,160"
"31","2015","Females","46","2,122,347","2.17","--","1,564"
"31","2014","Males","260","2,168,438","11.99","--","8,840"
"31","2014","Females","51","2,148,218","2.37","--","1,734"
"31","2013","Males","243","2,156,386","11.27","--","8,262"
"31","2013","Females","54","2,143,487","2.52","--","1,836"
"31","2012","Males","225","2,124,602","10.59","--","7,650"
"31","2012","Females","37","2,117,187","1.75","--","1,258"
"31","2011","Males","221","2,171,695","10.18","--","7,514"
"31","2011","Females","52","2,145,671","2.42","--","1,768"
"31","2010","Males","229","1,988,284","11.52","--","7,786"
"31","2010","Females","30","1,982,132","1.51","--","1,020"
"31","2009","Males","169","1,950,109","8.67","--","5,746"
"31","2009","Females","29","1,940,091","1.50","--","986"
"31","2008","Males","198","1,918,562","10.32","--","6,732"
"31","2008","Females","40","1,909,543","2.10","--","1,360"
"31","2007","Males","185","1,869,111","9.90","--","6,290"
"31","2007","Females","23","1,855,504","1.24","--","782"
"31","2006","Males","178","1,920,971","9.27","--","6,052"
"31","2006","Females","17**","1,903,308","0.89**","--","578"
"31","2005","Males","171","1,859,850","9.19","--","5,814"
"31","2005","Females","32","1,845,746","1.73","--","1,088"
"31","2004","Males","200","1,901,100","10.52","--","6,800"
"31","2004","Females","27","1,889,898","1.43","--","918"
"31","2003","Males","200","1,994,478","10.03","--","6,800"
"31","2003","Females","32","1,979,264","1.62","--","1,088"
"31","2002","Males","237","2,112,820","11.22","--","8,058"
"31","2002","Females","31","2,098,115","1.48","--","1,054"
"31","2001","Males","239","2,174,537","10.99","--","8,126"
"31","2001","Females","33","2,128,151","1.55","--","1,122"
"32","2021","Males","364","2,330,455","15.62","--","12,012"
"32","2021","Females","58","2,281,836","2.54","--","1,914"
"32","2020","Males","327","2,291,690","14.27","--","10,791"
"32","2020","Females","50","2,242,644","2.23","--","1,650"
"32","2019","Males","270","2,243,126","12.04","--","8,910"
"32","2019","Females","47","2,185,283","2.15","--","1,551"
"32","2018","Males","266","2,244,353","11.85","--","8,778"
"32","2018","Females","50","2,188,460","2.29","--","1,650"
"32","2017","Males","286","2,247,295","12.73","--","9,438"
"32","2017","Females","57","2,203,606","2.59","--","1,881"
"32","2016","Males","281","2,160,360","13.01","--","9,273"
"32","2016","Females","51","2,132,994","2.39","--","1,683"
"32","2015","Males","257","2,178,883","11.80","--","8,481"
"32","2015","Females","54","2,158,420","2.50","--","1,782"
"32","2014","Males","235","2,163,883","10.86","--","7,755"
"32","2014","Females","30","2,152,187","1.39","--","990"
"32","2013","Males","241","2,130,849","11.31","--","7,953"
"32","2013","Females","55","2,124,979","2.59","--","1,815"
"32","2012","Males","226","2,178,001","10.38","--","7,458"
"32","2012","Females","38","2,153,478","1.77","--","1,254"
"32","2011","Males","198","2,029,828","9.76","--","6,534"
"32","2011","Females","39","2,023,754","1.93","--","1,287"
"32","2010","Males","208","1,994,606","10.43","--","6,864"
"32","2010","Females","39","1,992,435","1.96","--","1,287"
"32","2009","Males","159","1,961,054","8.11","--","5,247"
"32","2009","Females","31","1,960,227","1.58","--","1,023"
"32","2008","Males","188","1,906,794","9.86","--","6,204"
"32","2008","Females","23","1,900,952","1.21","--","759"
"32","2007","Males","211","1,954,623","10.80","--","6,963"
"32","2007","Females","33","1,944,832","1.70","--","1,089"
"32","2006","Males","162","1,890,119","8.57","--","5,346"
"32","2006","Females","17**","1,882,391","0.90**","--","561"
"32","2005","Males","205","1,926,106","10.64","--","6,765"
"32","2005","Females","48","1,921,930","2.50","--","1,584"
"32","2004","Males","182","2,017,323","9.02","--","6,006"
"32","2004","Females","34","2,006,471","1.70","--","1,122"
"32","2003","Males","260","2,124,678","12.24","--","8,580"
"32","2003","Females","38","2,120,394","1.79","--","1,254"
"32","2002","Males","172","2,184,919","7.87","--","5,676"
"32","2002","Females","34","2,146,037","1.58","--","1,122"
"32","2001","Males","207","2,055,936","10.07","--","6,831"
"32","2001","Females","35","2,026,952","1.73","--","1,155"
"33","2021","Males","332","2,288,929","14.51","--","10,624"
"33","2021","Females","46","2,242,827","2.05","--","1,472"
"33","2020","Males","306","2,271,383","13.47","--","9,792"
"33","2020","Females","45","2,214,164","2.03","--","1,440"
"33","2019","Males","264","2,246,478","11.75","--","8,448"
"33","2019","Females","54","2,192,898","2.46","--","1,728"
"33","2018","Males","268","2,250,890","11.91","--","8,576"
"33","2018","Females","53","2,209,778","2.40","--","1,696"
"33","2017","Males","266","2,167,211","12.27","--","8,512"
"33","2017","Females","56","2,142,025","2.61","--","1,792"
"33","2016","Males","272","2,187,443","12.44","--","8,704"
"33","2016","Females","50","2,168,490","2.31","--","1,600"
"33","2015","Males","260","2,172,804","11.97","--","8,320"
"33","2015","Females","55","2,161,494","2.55","--","1,760"
"33","2014","Males","218","2,137,041","10.20","--","6,976"
"33","2014","Females","39","2,132,806","1.83","--","1,248"
"33","2013","Males","233","2,182,917","10.67","--","7,456"
"33","2013","Females","35","2,160,357","1.62","--","1,120"
"33","2012","Males","214","2,034,860","10.52","--","6,848"
"33","2012","Females","44","2,030,680","2.17","--","1,408"
"33","2011","Males","225","1,989,264","11.31","--","7,200"
"33","2011","Females","35","1,988,141","1.76","--","1,120"
"33","2010","Males","218","1,936,983","11.26","--","6,976"
"33","2010","Females","34","1,943,335","1.75","--","1,088"
"33","2009","Males","198","1,905,203","10.39","--","6,336"
"33","2009","Females","32","1,907,798","1.68","--","1,024"
"33","2008","Males","207","1,954,643","10.59","--","6,624"
"33","2008","Females","36","1,952,646","1.84","--","1,152"
"33","2007","Males","188","1,890,362","9.95","--","6,016"
"33","2007","Females","32","1,890,563","1.69","--","1,024"
"33","2006","Males","169","1,928,925","8.76","--","5,408"
"33","2006","Females","28","1,931,265","1.45","--","896"
"33","2005","Males","219","2,019,479","10.84","--","7,008"
"33","2005","Females","29","2,015,605","1.44","--","928"
"33","2004","Males","233","2,128,300","10.95","--","7,456"
"33","2004","Females","46","2,129,126","2.16","--","1,472"
"33","2003","Males","225","2,182,673","10.31","--","7,200"
"33","2003","Females","28","2,154,629","1.30","--","896"
"33","2002","Males","201","2,058,628","9.76","--","6,432"
"33","2002","Females","42","2,036,916","2.06","--","1,344"
"33","2001","Males","219","2,016,661","10.86","--","7,008"
"33","2001","Females","33","1,998,265","1.65","--","1,056"
"34","2021","Males","328","2,268,350","14.46","--","10,168"
"34","2021","Females","42","2,214,045","1.90","--","1,302"
"34","2020","Males","287","2,279,179","12.59","--","8,897"
"34","2020","Females","40","2,218,125","1.80","--","1,240"
"34","2019","Males","291","2,251,947","12.92","--","9,021"
"34","2019","Females","43","2,213,835","1.94","--","1,333"
"34","2018","Males","256","2,169,724","11.80","--","7,936"
"34","2018","Females","38","2,147,881","1.77","--","1,178"
"34","2017","Males","263","2,192,931","11.99","--","8,153"
"34","2017","Females","44","2,176,944","2.02","--","1,364"
"34","2016","Males","250","2,179,879","11.47","--","7,750"
"34","2016","Females","51","2,170,836","2.35","--","1,581"
"34","2015","Males","257","2,144,681","11.98","--","7,967"
"34","2015","Females","50","2,141,460","2.34","--","1,550"
"34","2014","Males","238","2,187,875","10.88","--","7,378"
"34","2014","Females","35","2,167,339","1.62","--","1,085"
"34","2013","Males","217","2,038,756","10.64","--","6,727"
"34","2013","Females","50","2,036,677","2.46","--","1,550"
"34","2012","Males","217","1,993,825","10.88","--","6,727"
"34","2012","Females","38","1,994,362","1.91","--","1,178"
"34","2011","Males","222","1,965,864","11.29","--","6,882"
"34","2011","Females","38","1,975,981","1.92","--","1,178"
"34","2010","Males","192","1,916,311","10.02","--","5,952"
"34","2010","Females","21","1,923,061","1.09","--","651"
"34","2009","Males","224","1,957,125","11.45","--","6,944"
"34","2009","Females","41","1,959,374","2.09","--","1,271"
"34","2008","Males","180","1,893,634","9.51","--","5,580"
"34","2008","Females","35","1,897,839","1.84","--","1,085"
"34","2007","Males","215","1,932,168","11.13","--","6,665"
"34","2007","Females","36","1,939,077","1.86","--","1,116"
"34","2006","Males","215","2,025,064","10.62","--","6,665"
"34","2006","Females","28","2,024,113","1.38","--","868"
"34","2005","Males","214","2,131,356","10.04","--","6,634"
"34","2005","Females","26","2,137,341","1.22","--","806"
"34","2004","Males","208","2,186,934","9.51","--","6,448"
"34","2004","Females","33","2,162,449","1.53","--","1,023"
"34","2003","Males","216","2,057,876","10.50","--","6,696"
"34","2003","Females","28","2,044,707","1.37","--","868"
"34","2002","Males","193","2,019,280","9.56","--","5,983"
"34","2002","Females","27","2,007,447","1.35","--","837"
"34","2001","Males","218","2,019,330","10.80","--","6,758"
"34","2001","Females","41","2,014,088","2.04","--","1,271"
"35","2021","Males","305","2,275,283","13.41","--","9,150"
"35","2021","Females","55","2,217,584","2.48","--","1,650"
"35","2020","Males","275","2,275,208","12.09","--","8,250"
"35","2020","Females","59","2,220,575","2.66","--","1,770"
"35","2019","Males","261","2,169,353","12.03","--","7,830"
"35","2019","Females","46","2,150,550","2.14","--","1,380"
"35","2018","Males","286","2,193,962","13.04","--","8,580"
"35","2018","Females","48","2,181,683","2.20","--","1,440"
"35","2017","Males","264","2,183,735","12.09","--","7,920"
"35","2017","Females","42","2,177,820","1.93","--","1,260"
"35","2016","Males","251","2,150,421","11.67","--","7,530"
"35","2016","Females","53","2,149,202","2.47","--","1,590"
"35","2015","Males","228","2,194,031","10.39","--","6,840"
"35","2015","Females","46","2,174,755","2.12","--","1,380"
"35","2014","Males","234","2,042,720","11.46","--","7,020"
"35","2014","Females","48","2,042,446","2.35","--","1,440"
"35","2013","Males","237","1,997,205","11.87","--","7,110"
"35","2013","Females","41","1,999,697","2.05","--","1,230"
"35","2012","Males","210","1,969,832","10.66","--","6,300"
"35","2012","Females","40","1,981,389","2.02","--","1,200"
"35","2011","Males","191","1,910,559","10.00","--","5,730"
"35","2011","Females","32","1,918,867","1.67","--","960"
"35","2010","Males","221","1,981,032","11.16","--","6,630"
"35","2010","Females","36","1,975,593","1.82","--","1,080"
"35","2009","Males","199","1,913,685","10.40","--","5,970"
"35","2009","Females","38","1,915,747","1.98","--","1,140"
"35","2008","Males","215","1,951,456","11.02","--","6,450"
"35","2008","Females","33","1,956,577","1.69","--","990"
"35","2007","Males","204","2,042,858","9.99","--","6,120"
"35","2007","Females","37","2,040,881","1.81","--","1,110"
"35","2006","Males","219","2,148,988","10.19","--","6,570"
"35","2006","Females","45","2,153,614","2.09","--","1,350"
"35","2005","Males","235","2,200,200","10.68","--","7,050"
"35","2005","Females","32","2,176,840","1.47","--","960"
"35","2004","Males","190","2,069,933","9.18","--","5,700"
"35","2004","Females","34","2,057,107","1.65","--","1,020"
"35","2003","Males","205","2,024,181","10.13","--","6,150"
"35","2003","Females","25","2,018,457","1.24","--","750"
"35","2002","Males","208","2,025,314","10.27","--","6,240"
"35","2002","Females","30","2,024,888","1.48","--","900"
"35","2001","Males","223","2,085,391","10.69","--","6,690"
"35","2001","Females","34","2,075,745","1.64","--","1,020"
"36","2021","Males","300","2,270,793","13.21","--","8,700"
"36","2021","Females","69","2,219,461","3.11","--","2,001"
"36","2020","Males","251","2,224,483","11.28","--","7,279"
"36","2020","Females","57","2,178,404","2.62","--","1,653"
"36","2019","Males","259","2,192,859","11.81","--","7,511"
"36","2019","Females","48","2,183,058","2.20","--","1,392"
"36","2018","Males","291","2,184,262","13.32","--","8,439"
"36","2018","Females","63","2,181,230","2.89","--","1,827"
"36","2017","Males","263","2,153,104","12.22","--","7,627"
"36","2017","Females","51","2,154,639","2.37","--","1,479"
"36","2016","Males","270","2,198,301","12.28","--","7,830"
"36","2016","Females","55","2,180,970","2.52","--","1,595"
"36","2015","Males","250","2,047,481","12.21","--","7,250"
"36","2015","Females","52","2,048,657","2.54","--","1,508"
"36","2014","Males","236","2,000,193","11.80","--","6,844"
"36","2014","Females","40","2,004,914","2.00","--","1,160"
"36","2013","Males","199","1,971,826","10.09","--","5,771"
"36","2013","Females","35","1,986,144","1.76","--","1,015"
"36","2012","Males","209","1,913,369","10.92","--","6,061"
"36","2012","Females","46","1,923,676","2.39","--","1,334"
"36","2011","Males","203","1,975,540","10.28","--","5,887"
"36","2011","Females","42","1,978,136","2.12","--","1,218"
"36","2010","Males","197","1,890,693","10.42","--","5,713"
"36","2010","Females","49","1,911,543","2.56","--","1,421"
"36","2009","Males","219","1,943,059","11.27","--","6,351"
"36","2009","Females","44","1,962,556","2.24","--","1,276"
"36","2008","Males","215","2,036,240","10.56","--","6,235"
"36","2008","Females","32","2,047,589","1.56","--","928"
"36","2007","Males","219","2,142,257","10.22","--","6,351"
"36","2007","Females","38","2,160,315","1.76","--","1,102"
"36","2006","Males","203","2,195,999","9.24","--","5,887"
"36","2006","Females","40","2,184,482","1.83","--","1,160"
"36","2005","Males","177","2,066,096","8.57","--","5,133"
"36","2005","Females","36","2,064,399","1.74","--","1,044"
"36","2004","Males","187","2,023,134","9.24","--","5,423"
"36","2004","Females","35","2,025,440","1.73","--","1,015"
"36","2003","Males","187","2,020,134","9.26","--","5,423"
"36","2003","Females","22","2,031,835","1.08","--","638"
"36","2002","Males","221","2,084,492","10.60","--","6,409"
